categoria,tabela,coluna,yaml_local,rotulo_local,descricao_local,codigos_locais_json,formato_local,referencias_locais_json,mencao_textual_em_pdf,validacao_semantica
CIHA,t000_CIHADF2211,UTI_MES_TO,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CIHA/201101_/Doc/Layout_Arquivos_CIHA.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CIHA,t000_CIHADF2211,UTI_INT_TO,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CIHA/201101_/Doc/Layout_Arquivos_CIHA.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CIHA,t000_CIHADF2211,PROC_REA,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CIHA/201101_/Doc/Layout_Arquivos_CIHA.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CIHA,t000_CIHADF2211,QT_PROC,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CIHA/201101_/Doc/Layout_Arquivos_CIHA.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CIHA,t000_CIHADF2211,DT_ATEND,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CIHA/201101_/Doc/Layout_Arquivos_CIHA.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CIHA,t000_CIHADF2211,DT_SAIDA,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CIHA/201101_/Doc/Layout_Arquivos_CIHA.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CIHA,t000_CIHADF2211,DIAG_PRINC,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CIHA/201101_/Doc/Layout_Arquivos_CIHA.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CIHA,t000_CIHADF2211,DIAG_SECUN,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CIHA/201101_/Doc/Layout_Arquivos_CIHA.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CIHA,t000_CIHADF2211,COBRANCA,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CIHA/201101_/Doc/Layout_Arquivos_CIHA.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CIHA,t000_CIHADF2211,NATUREZA,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CIHA/201101_/Doc/Layout_Arquivos_CIHA.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CIHA,t000_CIHADF2211,GESTAO,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CIHA/201101_/Doc/Layout_Arquivos_CIHA.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CIHA,t000_CIHADF2211,MUNIC_MOV,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CIHA/201101_/Doc/Layout_Arquivos_CIHA.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CIHA,t000_CIHADF2211,COD_IDADE,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CIHA/201101_/Doc/Layout_Arquivos_CIHA.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CIHA,t000_CIHADF2211,IDADE,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CIHA/201101_/Doc/Layout_Arquivos_CIHA.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CIHA,t000_CIHADF2211,DIAS_PERM,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CIHA/201101_/Doc/Layout_Arquivos_CIHA.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CIHA,t000_CIHADF2211,MORTE,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CIHA/201101_/Doc/Layout_Arquivos_CIHA.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CIHA,t000_CIHADF2211,NACIONAL,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CIHA/201101_/Doc/Layout_Arquivos_CIHA.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CIHA,t000_CIHADF2211,CAR_INT,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CIHA/201101_/Doc/Layout_Arquivos_CIHA.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CIHA,t000_CIHADF2211,HOMONIMO,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CIHA/201101_/Doc/Layout_Arquivos_CIHA.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CIHA,t000_CIHADF2211,CNES,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CIHA/201101_/Doc/Layout_Arquivos_CIHA.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CIHA,t000_CIHADF2211,FONTE,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CIHA/201101_/Doc/Layout_Arquivos_CIHA.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CIHA,t000_CIHADF2211,CGC_CONSOR,,,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CIHA,t000_CIHADF2211,MODALIDADE,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CIHA/201101_/Doc/Layout_Arquivos_CIHA.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,CNES,src/omnisus_db/data/dicionarios/cnes_st.yaml,CNES,Código CNES (7 dígitos),,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,CODUFMUN,src/omnisus_db/data/dicionarios/cnes_st.yaml,Município (IBGE),,,,"[{""fields"": ""codufmun"", ""reference"": {""resource"": ""aux_municipios"", ""fields"": ""codigo_ibge""}}]",ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,COD_CEP,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,CPF_CNPJ,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,PF_PJ,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,NIV_DEP,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,CNPJ_MAN,src/omnisus_db/data/dicionarios/cnes_st.yaml,CNPJ da mantenedora,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,COD_IR,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,REGSAUDE,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,MICR_REG,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,DISTRSAN,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,DISTRADM,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,VINC_SUS,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,TPGESTAO,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,ESFERA_A,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,RETENCAO,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,ATIVIDAD,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,NATUREZA,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,CLIENTEL,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,TP_UNID,src/omnisus_db/data/dicionarios/cnes_st.yaml,Tipo de unidade,,"{""01"": ""Posto de Saúde"", ""02"": ""Centro de Saúde / UBS"", ""04"": ""Policlínica"", ""05"": ""Hospital Geral"", ""07"": ""Hospital Especializado"", ""15"": ""Unidade Mista"", ""20"": ""Pronto Socorro Geral"", ""21"": ""Pronto Socorro Especializado"", ""22"": ""Consultório Isolado"", ""32"": ""Unidade Móvel Fluvial"", ""36"": ""Clínica / Centro de Especialidade"", ""39"": ""Unidade de Apoio Diagnose e Terapia (SADT Isolado)"", ""40"": ""Unidade Móvel Terrestre"", ""42"": ""Unidade Móvel Pré-Hospitalar (Urgência)"", ""43"": ""Farmácia"", ""50"": ""Unidade de Vigilância em Saúde"", ""60"": ""Cooperativa ou Empresa de Cessão de Trabalhadores"", ""61"": ""Centro de Parto Normal Isolado"", ""62"": ""Hospital/Dia Isolado"", ""63"": ""Unidade Autorizadora"", ""64"": ""Central de Regulação de Serviços de Saúde"", ""67"": ""Laboratório Central de Saúde Pública (LACEN)"", ""68"": ""Central de Gestão em Saúde"", ""69"": ""Centro de Atenção Hemoterápica/Hematológica"", ""70"": ""Centro de Atenção Psicossocial (CAPS)"", ""71"": ""Centro de Apoio à Saúde da Família"", ""72"": ""Unidade de Atenção à Saúde Indígena"", ""73"": ""Pronto Atendimento"", ""74"": ""Polo Academia da Saúde"", ""75"": ""Telessaúde"", ""76"": ""Central de Regulação Médica das Urgências"", ""77"": ""Serviço de Atenção Domiciliar Isolado"", ""78"": ""Unidade de Atenção em Regime Residencial"", ""79"": ""Oficina Ortopédica"", ""80"": ""Laboratório de Saúde Pública"", ""81"": ""Central de Regulação do Acesso"", ""82"": ""Central de Notificação, Captação e Distribuição de Órgãos"", ""83"": ""Polo de Prevenção de Doenças e Promoção da Saúde"", ""84"": ""Central de Abastecimento""}",,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,TURNO_AT,src/omnisus_db/data/dicionarios/cnes_st.yaml,Turno de atendimento,,"{""1"": ""Manhã"", ""2"": ""Tarde"", ""3"": ""Manhã / Tarde"", ""4"": ""Manhã / Tarde / Noite"", ""5"": ""Manhã / Noite"", ""6"": ""Tarde / Noite"", ""7"": ""Atendimento contínuo (24h)""}",,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,NIV_HIER,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,TP_PREST,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,CO_BANCO,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,CO_AGENC,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,C_CORREN,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,CONTRATM,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,DT_PUBLM,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,CONTRATE,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,DT_PUBLE,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,ALVARA,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,DT_EXPED,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,ORGEXPED,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AV_ACRED,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,CLASAVAL,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,DT_ACRED,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,AV_PNASS,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,DT_PNASS,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
CNES,t000_STRR2301,GESPRG1E,,,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/doc/IT_CNES_1706.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
